"gutenberg_id" "text"
"4507" 1608 "me and you would have found them, at the risk of reproaching me for it"
"4508" 1608 "later on. I preferred to owe you nothing; you did not understand the"
"4509" 1608 "scruple, for such it was. Those of us who are like me, when we have any"
"4510" 1608 "heart at all, we give a meaning and a development to words and things"
"4511" 1608 "unknown to other women; I repeat, then, that on the part of Marguerite"
"4512" 1608 "Gautier the means which she used to pay her debts without asking you for"
"4513" 1608 "the money necessary for it, was a scruple by which you ought to profit,"
"4514" 1608 "without saying anything. If you had only met me to-day, you would be too"
"4515" 1608 "delighted with what I promised you, and you would not question me as to"
"4516" 1608 "what I did the day before yesterday. We are sometimes obliged to buy the"
"4517" 1608 "satisfaction of our souls at the expense of our bodies, and we suffer"
"4518" 1608 "still more, when, afterward, that satisfaction is denied us.”"
"4519" 1608 ""
"4520" 1608 "I listened, and I gazed at Marguerite with admiration. When I thought"
"4521" 1608 "that this marvellous creature, whose feet I had once longed to kiss, was"
"4522" 1608 "willing to let me take my place in her thoughts, my part in her life,"
"4523" 1608 "and that I was not yet content with what she gave me, I asked if man’s"
"4524" 1608 "desire has indeed limits when, satisfied as promptly as mine had been,"
"4525" 1608 "it reached after something further."
"4526" 1608 ""
"4527" 1608 "“Truly,” she continued, “we poor creatures of chance have fantastic"
"4528" 1608 "desires and inconceivable loves. We give ourselves now for one thing,"
"4529" 1608 "now for another. There are men who ruin themselves without obtaining"
"4530" 1608 "the least thing from us; there are others who obtain us for a bouquet of"
"4531" 1608 "flowers. Our hearts have their caprices; it is their one distraction"
"4532" 1608 "and their one excuse. I gave myself to you sooner than I ever did to"
"4533" 1608 "any man, I swear to you; and do you know why? Because when you saw me"
"4534" 1608 "spitting blood you took my hand; because you wept; because you are the"
"4535" 1608 "only human being who has ever pitied me. I am going to say a mad thing"
"4536" 1608 "to you: I once had a little dog who looked at me with a sad look when"
"4537" 1608 "I coughed; that is the only creature I ever loved. When he died I cried"
"4538" 1608 "more than when my mother died. It is true that for twelve years of her"
"4539" 1608 "life she used to beat me. Well, I loved you all at once, as much as my"
"4540" 1608 "dog. If men knew what they can have for a tear, they would be better"
"4541" 1608 "loved and we should be less ruinous to them."
"4542" 1608 ""
"4543" 1608 "“Your letter undeceived me; it showed me that you lacked the"
"4544" 1608 "intelligence of the heart; it did you more harm with me than anything"
"4545" 1608 "you could possibly have done. It was jealousy certainly, but ironical"
"4546" 1608 "and impertinent jealousy. I was already feeling sad when I received your"
"4547" 1608 "letter. I was looking forward to seeing you at twelve, to having lunch"
"4548" 1608 "with you, and wiping out, by seeing you, a thought which was with"
"4549" 1608 "me incessantly, and which, before I knew you, I had no difficulty in"
"4550" 1608 "tolerating."
"4551" 1608 ""
"4552" 1608 "“Then,” continued Marguerite, “you were the only person before whom it"
"4553" 1608 "seemed to me, from the first, that I could think and speak freely. All"
"4554" 1608 "those who come about women like me have an interest in calculating"
"4555" 1608 "their slightest words, in thinking of the consequences of their most"
"4556" 1608 "insignificant actions. Naturally we have no friends. We have selfish"
"4557" 1608 "lovers who spend their fortunes, riot on us, as they say, but on their"
"4558" 1608 "own vanity. For these people we have to be merry when they are merry,"
"4559" 1608 "well when they want to sup, sceptics like themselves. We are not allowed"
"4560" 1608 "to have hearts, under penalty of being hooted down and of ruining our"
"4561" 1608 "credit."
"4562" 1608 ""
"4563" 1608 "“We no longer belong to ourselves. We are no longer beings, but things."
"4564" 1608 "We stand first in their self-esteem, last in their esteem. We have women"
"4565" 1608 "who call themselves our friends, but they are friends like Prudence,"
"4566" 1608 "women who were once kept and who have still the costly tastes that their"
"4567" 1608 "age does not allow them to gratify. Then they become our friends, or"
"4568" 1608 "rather our guests at table. Their friendship is carried to the point of"
"4569" 1608 "servility, never to that of disinterestedness. Never do they give you"
"4570" 1608 "advice which is not lucrative. It means little enough to them that we"
"4571" 1608 "should have ten lovers extra, as long as they get dresses or a bracelet"
"4572" 1608 "out of them, and that they can drive in our carriage from time to time"
"4573" 1608 "or come to our box at the theatre. They have our last night’s bouquets,"
"4574" 1608 "and they borrow our shawls. They never render us a service, however"
"4575" 1608 "slight, without seeing that they are paid twice its value. You yourself"
"4576" 1608 "saw when Prudence brought me the six thousand francs that I had asked"
"4577" 1608 "her to get from the duke, how she borrowed five hundred francs, which"
"4578" 1608 "she will never pay me back, or which she will pay me in hats, which will"
"4579" 1608 "never be taken out of their boxes."
"4580" 1608 ""
"4581" 1608 "“We can not, then, have, or rather I can not have more than one possible"
"4582" 1608 "kind of happiness, and this is, sad as I sometimes am, suffering as I"
"4583" 1608 "always am, to find a man superior enough not to ask questions about my"
"4584" 1608 "life, and to be the lover of my impressions rather than of my body."
"4585" 1608 "Such a man I found in the duke; but the duke is old, and old age neither"
"4586" 1608 "protects nor consoles. I thought I could accept the life which he"
"4587" 1608 "offered me; but what would you have? I was dying of ennui, and if one is"
"4588" 1608 "bound to be consumed, it is as well to throw oneself into the flames as"
"4589" 1608 "to be asphyxiated with charcoal."
"4590" 1608 ""
"4591" 1608 "“Then I met you, young, ardent, happy, and I tried to make you the man I"
"4592" 1608 "had longed for in my noisy solitude. What I loved in you was not the"
"4593" 1608 "man who was, but the man who was going to be. You do not accept the"
"4594" 1608 "position, you reject it as unworthy of you; you are an ordinary lover."
"4595" 1608 "Do like the others; pay me, and say no more about it.”"
"4596" 1608 ""
"4597" 1608 "Marguerite, tired out with this long confession, threw herself back on"
"4598" 1608 "the sofa, and to stifle a slight cough put up her handkerchief to her"
"4599" 1608 "lips, and from that to her eyes."
"4600" 1608 ""
"4601" 1608 "“Pardon, pardon,” I murmured. “I understood it all, but I wanted to"
"4602" 1608 "have it from your own lips, my beloved Marguerite. Forget the rest and"
"4603" 1608 "remember only one thing: that we belong to one another, that we are"
"4604" 1608 "young, and that we love. Marguerite, do with me as you will; I am your"
"4605" 1608 "slave, your dog, but in the name of heaven tear up the letter which I"
"4606" 1608 "wrote to you and do not make me leave you to-morrow; it would kill me.”"
"4607" 1608 ""
"4608" 1608 "Marguerite drew the letter from her bosom, and handing it to me with a"
"4609" 1608 "smile of infinite sweetness, said:"
"4610" 1608 ""
"4611" 1608 "“Here it is. I have brought it back.”"
"4612" 1608 ""
"4613" 1608 "I tore the letter into fragments and kissed with tears the hand that"
"4614" 1608 "gave it to me."
"4615" 1608 ""
"4616" 1608 "At this moment Prudence reappeared."
"4617" 1608 ""
"4618" 1608 "“Look here, Prudence; do you know what he wants?” said Marguerite."
"4619" 1608 ""
"4620" 1608 "“He wants you to forgive him.”"
"4621" 1608 ""
"4622" 1608 "“Precisely.”"
"4623" 1608 ""
"4624" 1608 "“And you do?”"
"4625" 1608 ""
"4626" 1608 "“One has to; but he wants more than that.”"
"4627" 1608 ""
"4628" 1608 "“What, then?”"
"4629" 1608 ""
"4630" 1608 "“He wants to have supper with us.”"
"4631" 1608 ""
"4632" 1608 "“And do you consent?”"
"4633" 1608 ""
"4634" 1608 "“What do you think?”"
"4635" 1608 ""
"4636" 1608 "“I think that you are two children who haven’t an atom of sense between"
"4637" 1608 "you; but I also think that I am very hungry, and that the sooner you"
"4638" 1608 "consent the sooner we shall have supper.”"
"4639" 1608 ""
"4640" 1608 "“Come,” said Marguerite, “there is room for the three of us in my"
"4641" 1608 "carriage.”"
"4642" 1608 ""
"4643" 1608 "“By the way,” she added, turning to me, “Nanine will be gone to bed. You"
"4644" 1608 "must open the door; take my key, and try not to lose it again.”"
"4645" 1608 ""
"4646" 1608 "I embraced Marguerite until she was almost stifled."
"4647" 1608 ""
"4648" 1608 "Thereupon Joseph entered."
"4649" 1608 ""
"4650" 1608 "“Sir,” he said, with the air of a man who is very well satisfied with"
"4651" 1608 "himself, “the luggage is packed.”"
"4652" 1608 ""
"4653" 1608 "“All of it?”"
"4654" 1608 ""
"4655" 1608 "“Yes, sir.”"
"4656" 1608 ""
"4657" 1608 "“Well, then, unpack it again; I am not going.”"
"4658" 1608 ""
"4659" 1608 ""
"4660" 1608 ""
"4661" 1608 "<Chapter 16>"
"4662" 1608 ""
"4663" 1608 "I might have told you of the beginning of this liaison in a few lines,"
"4664" 1608 "but I wanted you to see every step by which we came, I to agree to"
"4665" 1608 "whatever Marguerite wished, Marguerite to be unable to live apart from"
"4666" 1608 "me."
"4667" 1608 ""
"4668" 1608 "It was the day after the evening when she came to see me that I sent her"
"4669" 1608 "Manon Lescaut."
"4670" 1608 ""
"4671" 1608 "From that time, seeing that I could not change my mistress’s life, I"
"4672" 1608 "changed my own. I wished above all not to leave myself time to think"
"4673" 1608 "over the position I had accepted, for, in spite of myself, it was a"
"4674" 1608 "great distress to me. Thus my life, generally so calm, assumed all"
"4675" 1608 "at once an appearance of noise and disorder. Never believe, however"
"4676" 1608 "disinterested the love of a kept woman may be, that it will cost one"
"4677" 1608 "nothing. Nothing is so expensive as their caprices, flowers, boxes at"
"4678" 1608 "the theatre, suppers, days in the country, which one can never refuse to"
"4679" 1608 "one’s mistress."
"4680" 1608 ""
"4681" 1608 "As I have told you, I had little money. My father was, and still is,"
"4682" 1608 "receveur general at C. He has a great reputation there for loyalty,"
"4683" 1608 "thanks to which he was able to find the security which he needed in"
"4684" 1608 "order to attain this position."
"4685" 1608 ""
"4686" 1608 "It is worth forty thousand francs a year, and during the ten years that"
"4687" 1608 "he has had it, he has paid off the security and put aside a dowry for"
"4688" 1608 "my sister. My father is the most honourable man in the world. When"
"4689" 1608 "my mother died, she left six thousand francs a year, which he divided"
"4690" 1608 "between my sister and myself on the very day when he received his"
"4691" 1608 "appointment; then, when I was twenty-one, he added to this little income"
"4692" 1608 "an annual allowance of five thousand francs, assuring me that with"
"4693" 1608 "eight thousand francs a year I might live very happily at Paris, if, in"
"4694" 1608 "addition to this, I would make a position for myself either in law or"
"4695" 1608 "medicine. I came to Paris, studied law, was called to the bar, and, like"
"4696" 1608 "many other young men, put my diploma in my pocket, and let myself drift,"
"4697" 1608 "as one so easily does in Paris."
"4698" 1608 ""
"4699" 1608 "My expenses were very moderate; only I used up my year’s income in"
"4700" 1608 "eight months, and spent the four summer months with my father, which"
"4701" 1608 "practically gave me twelve thousand francs a year, and, in addition, the"
"4702" 1608 "reputation of a good son. For the rest, not a penny of debt."
"4703" 1608 ""
"4704" 1608 "This, then, was my position when I made the acquaintance of Marguerite."
"4705" 1608 "You can well understand that, in spite of myself, my expenses soon"
"4706" 1608 "increased. Marguerite’s nature was very capricious, and, like so many"
"4707" 1608 "women, she never regarded as a serious expense those thousand and one"
"4708" 1608 "distractions which made up her life. So, wishing to spend as much time"
"4709" 1608 "with me as possible, she would write to me in the morning that she would"
"4710" 1608 "dine with me, not at home, but at some restaurant in Paris or in the"
"4711" 1608 "country. I would call for her, and we would dine and go on to the"
"4712" 1608 "theatre, often having supper as well; and by the end of the evening I"
"4713" 1608 "had spent four or five louis, which came to two or three thousand francs"
"4714" 1608 "a month, which reduced my year to three months and a half, and made it"
"4715" 1608 "necessary for me either to go into debt or to leave Marguerite. I would"
"4716" 1608 "have consented to anything except the latter."
"4717" 1608 ""
"4718" 1608 "Forgive me if I give you all these details, but you will see that they"
"4719" 1608 "were the cause of what was to follow. What I tell you is a true and"
"4720" 1608 "simple story, and I leave to it all the naivete of its details and all"
"4721" 1608 "the simplicity of its developments."
"4722" 1608 ""
"4723" 1608 "I realized then that as nothing in the world would make me forget my"
"4724" 1608 "mistress, it was needful for me to find some way of meeting the expenses"
"4725" 1608 "into which she drew me. Then, too, my love for her had so disturbing"
"4726" 1608 "an influence upon me that every moment I spent away from Marguerite was"
"4727" 1608 "like a year, and that I felt the need of consuming these moments in the"
"4728" 1608 "fire of some sort of passion, and of living them so swiftly as not to"
"4729" 1608 "know that I was living them."
"4730" 1608 ""
"4731" 1608 "I began by borrowing five or six thousand francs on my little capital,"
"4732" 1608 "and with this I took to gambling. Since gambling houses were destroyed"
"4733" 1608 "gambling goes on everywhere. Formerly, when one went to Frascati, one"
"4734" 1608 "had the chance of making a fortune; one played against money, and if"
"4735" 1608 "one lost, there was always the consolation of saying that one might have"
"4736" 1608 "gained; whereas now, except in the clubs, where there is still a certain"
"4737" 1608 "rigour in regard to payments, one is almost certain, the moment one"
"4738" 1608 "gains a considerable sum, not to receive it. You will readily understand"
"4739" 1608 "why. Gambling is only likely to be carried on by young people very much"
"4740" 1608 "in need of money and not possessing the fortune necessary for supporting"
"4741" 1608 "the life they lead; they gamble, then, and with this result; or else"
"4742" 1608 "they gain, and then those who lose serve to pay for their horses"
"4743" 1608 "and mistresses, which is very disagreeable. Debts are contracted,"
"4744" 1608 "acquaintances begun about a green table end by quarrels in which life"
"4745" 1608 "or honour comes to grief; and though one may be an honest man, one finds"
"4746" 1608 "oneself ruined by very honest men, whose only defect is that they have"
"4747" 1608 "not two hundred thousand francs a year."
"4748" 1608 ""
"4749" 1608 "I need not tell you of those who cheat at play, and of how one hears one"
"4750" 1608 "fine day of their hasty disappearance and tardy condemnation."
"4751" 1608 ""
"4752" 1608 "I flung myself into this rapid, noisy, and volcanic life, which had"
"4753" 1608 "formerly terrified me when I thought of it, and which had become for"
"4754" 1608 "me the necessary complement of my love for Marguerite. What else could I"
"4755" 1608 "have done?"
"4756" 1608 ""
"4757" 1608 "The nights that I did not spend in the Rue d’Antin, if I had spent them"
"4758" 1608 "alone in my own room, I could not have slept. Jealousy would have kept"
"4759" 1608 "me awake, and inflamed my blood and my thoughts; while gambling gave a"
"4760" 1608 "new turn to the fever which would otherwise have preyed upon my heart,"
"4761" 1608 "and fixed it upon a passion which laid hold on me in spite of myself,"
"4762" 1608 "until the hour struck when I might go to my mistress. Then, and by this"
"4763" 1608 "I knew the violence of my love, I left the table without a moment’s"
"4764" 1608 "hesitation, whether I was winning or losing, pitying those whom I left"
"4765" 1608 "behind because they would not, like me, find their real happiness in"
"4766" 1608 "leaving it. For the most of them, gambling was a necessity; for me, it"
"4767" 1608 "was a remedy. Free of Marguerite, I should have been free of gambling."
"4768" 1608 ""
"4769" 1608 "Thus, in the midst of all that, I preserved a considerable amount of"
"4770" 1608 "self-possession; I lost only what I was able to pay, and gained only"
"4771" 1608 "what I should have been able to lose."
"4772" 1608 ""
"4773" 1608 "For the rest, chance was on my side. I made no debts, and I spent three"
"4774" 1608 "times as much money as when I did not gamble. It was impossible to"
"4775" 1608 "resist an existence which gave me an easy means of satisfying the"
"4776" 1608 "thousand caprices of Marguerite. As for her, she continued to love me as"
"4777" 1608 "much, or even more than ever."
"4778" 1608 ""
"4779" 1608 "As I told you, I began by being allowed to stay only from midnight to"
"4780" 1608 "six o’clock, then I was asked sometimes to a box in the theatre, then"
"4781" 1608 "she sometimes came to dine with me. One morning I did not go till eight,"
"4782" 1608 "and there came a day when I did not go till twelve."
"4783" 1608 ""
"4784" 1608 "But, sooner than the moral metamorphosis, a physical metamorphosis came"
"4785" 1608 "about in Marguerite. I had taken her cure in hand, and the poor"
"4786" 1608 "girl, seeing my aim, obeyed me in order to prove her gratitude. I had"
"4787" 1608 "succeeded without effort or trouble in almost isolating her from her"
"4788" 1608 "former habits. My doctor, whom I had made her meet, had told me that"
"4789" 1608 "only rest and calm could preserve her health, so that in place of supper"
"4790" 1608 "and sleepless nights, I succeeded in substituting a hygienic regime and"
"4791" 1608 "regular sleep. In spite of herself, Marguerite got accustomed to this"
"4792" 1608 "new existence, whose salutary effects she already realized. She began"
"4793" 1608 "to spend some of her evenings at home, or, if the weather was fine, she"
"4794" 1608 "wrapped herself in a shawl, put on a veil, and we went on foot, like"
"4795" 1608 "two children, in the dim alleys of the Champs-Elysees. She would come"
"4796" 1608 "in tired, take a light supper, and go to bed after a little music or"
"4797" 1608 "reading, which she had never been used to do. The cough, which"
"4798" 1608 "every time that I heard it seemed to go through my chest, had almost"
"4799" 1608 "completely disappeared."
"4800" 1608 ""
"4801" 1608 "At the end of six weeks the count was entirely given up, and only the"
"4802" 1608 "duke obliged me to conceal my liaison with Marguerite, and even he was"
"4803" 1608 "sent away when I was there, under the pretext that she was asleep and"
"4804" 1608 "had given orders that she was not to be awakened."
"4805" 1608 ""
"4806" 1608 "The habit or the need of seeing me which Marguerite had now contracted"
"4807" 1608 "had this good result: that it forced me to leave the gaming-table just"
"4808" 1608 "at the moment when an adroit gambler would have left it. Settling one"
"4809" 1608 "thing against another, I found myself in possession of some ten thousand"
"4810" 1608 "francs, which seemed to me an inexhaustible capital."
"4811" 1608 ""
"4812" 1608 "The time of the year when I was accustomed to join my father and sister"
"4813" 1608 "had now arrived, and I did not go; both of them wrote to me frequently,"
"4814" 1608 "begging me to come. To these letters I replied as best I could, always"
"4815" 1608 "repeating that I was quite well and that I was not in need of money, two"
"4816" 1608 "things which, I thought, would console my father for my delay in paying"
"4817" 1608 "him my annual visit."
"4818" 1608 ""
"4819" 1608 "Just then, one fine day in summer, Marguerite was awakened by the"
"4820" 1608 "sunlight pouring into her room, and, jumping out of bed, asked me if I"
"4821" 1608 "would take her into the country for the whole day."
"4822" 1608 ""
"4823" 1608 "We sent for Prudence, and all three set off, after Marguerite had given"
"4824" 1608 "Nanine orders to tell the duke that she had taken advantage of the fine"
"4825" 1608 "day to go into the country with Mme. Duvernoy."
"4826" 1608 ""
"4827" 1608 "Besides the presence of Mme. Duvernoy being needful on account of the"
"4828" 1608 "old duke, Prudence was one of those women who seem made on purpose for"
"4829" 1608 "days in the country. With her unchanging good-humour and her eternal"
"4830" 1608 "appetite, she never left a dull moment to those whom she was with, and"
"4831" 1608 "was perfectly happy in ordering eggs, cherries, milk, stewed rabbit, and"
"4832" 1608 "all the rest of the traditional lunch in the country."
"4833" 1608 ""
"4834" 1608 "We had now only to decide where we should go. It was once more Prudence"
"4835" 1608 "who settled the difficulty."
"4836" 1608 ""
"4837" 1608 "“Do you want to go to the real country?” she asked."
"4838" 1608 ""
"4839" 1608 "“Yes.”"
"4840" 1608 ""
"4841" 1608 "“Well, let us go to Bougival, at the Point du Jour, at Widow Arnould’s."
"4842" 1608 "Armand, order an open carriage.”"
"4843" 1608 ""
"4844" 1608 "An hour and a half later we were at Widow Arnould’s."
"4845" 1608 ""
"4846" 1608 "Perhaps you know the inn, which is a hotel on week days and a tea garden"
"4847" 1608 "on Sundays. There is a magnificent view from the garden, which is at"
"4848" 1608 "the height of an ordinary first floor. On the left the Aqueduct of Marly"
"4849" 1608 "closes in the horizon, on the right one looks across bill after hill;"
"4850" 1608 "the river, almost without current at that spot, unrolls itself like a"
"4851" 1608 "large white watered ribbon between the plain of the Gabillons and the"
"4852" 1608 "island of Croissy, lulled eternally by the trembling of its high poplars"
"4853" 1608 "and the murmur of its willows. Beyond, distinct in the sunlight, rise"
"4854" 1608 "little white houses, with red roofs, and manufactories, which, at that"
"4855" 1608 "distance, put an admirable finish to the landscape. Beyond that, Paris"
"4856" 1608 "in the mist! As Prudence had told us, it was the real country, and, I"
"4857" 1608 "must add, it was a real lunch."
"4858" 1608 ""
"4859" 1608 "It is not only out of gratitude for the happiness I owe it, but"
"4860" 1608 "Bougival, in spite of its horrible name, is one of the prettiest places"
"4861" 1608 "that it is possible to imagine. I have travelled a good deal, and seen"
"4862" 1608 "much grander things, but none more charming than this little village"
"4863" 1608 "gaily seated at the foot of the hill which protects it."
"4864" 1608 ""
"4865" 1608 "Mme. Arnould asked us if we would take a boat, and Marguerite and"
"4866" 1608 "Prudence accepted joyously."
"4867" 1608 ""
"4868" 1608 "People have always associated the country with love, and they have done"
"4869" 1608 "well; nothing affords so fine a frame for the woman whom one loves as"
"4870" 1608 "the blue sky, the odours, the flowers, the breeze, the shining solitude"
"4871" 1608 "of fields, or woods. However much one loves a woman, whatever confidence"
"4872" 1608 "one may have in her, whatever certainty her past may offer us as to her"
"4873" 1608 "future, one is always more or less jealous. If you have been in love,"
"4874" 1608 "you must have felt the need of isolating from this world the being in"
"4875" 1608 "whom you would live wholly. It seems as if, however indifferent she may"
"4876" 1608 "be to her surroundings, the woman whom one loves loses something of her"
"4877" 1608 "perfume and of her unity at the contact of men and things. As for me, I"
"4878" 1608 "experienced that more than most. Mine was not an ordinary love; I was"
"4879" 1608 "as much in love as an ordinary creature could be, but with Marguerite"
"4880" 1608 "Gautier; that is to say, that at Paris, at every step, I might elbow"
"4881" 1608 "the man who had already been her lover or who was about to, while in"
"4882" 1608 "the country, surrounded by people whom we had never seen and who had no"
"4883" 1608 "concern with us, alone with nature in the spring-time of the year, that"
"4884" 1608 "annual pardon, and shut off from the noise of the city, I could hide my"
"4885" 1608 "love, and love without shame or fear."
"4886" 1608 ""
"4887" 1608 "The courtesan disappeared little by little. I had by me a young and"
"4888" 1608 "beautiful woman, whom I loved, and who loved me, and who was called"
"4889" 1608 "Marguerite; the past had no more reality and the future no more clouds."
"4890" 1608 "The sun shone upon my mistress as it might have shone upon the purest"
"4891" 1608 "bride. We walked together in those charming spots which seemed to have"
"4892" 1608 "been made on purpose to recall the verses of Lamartine or to sing the"
"4893" 1608 "melodies of Scudo. Marguerite was dressed in white, she leaned on my"
"4894" 1608 "arm, saying over to me again under the starry sky the words she had said"
"4895" 1608 "to me the day before, and far off the world went on its way, without"
"4896" 1608 "darkening with its shadow the radiant picture of our youth and love."
"4897" 1608 ""
"4898" 1608 "That was the dream that the hot sun brought to me that day through the"
"4899" 1608 "leaves of the trees, as, lying on the grass of the island on which we"
"4900" 1608 "had landed, I let my thought wander, free from the human links that had"
"4901" 1608 "bound it, gathering to itself every hope that came in its way."
"4902" 1608 ""
"4903" 1608 "Add to this that from the place where I was I could see on the shore"
"4904" 1608 "a charming little house of two stories, with a semicircular railing;"
"4905" 1608 "through the railing, in front of the house, a green lawn, smooth as"
"4906" 1608 "velvet, and behind the house a little wood full of mysterious retreats,"
"4907" 1608 "where the moss must efface each morning the pathway that had been"
"4908" 1608 "made the day before. Climbing flowers clung about the doorway of this"
"4909" 1608 "uninhabited house, mounting as high as the first story."
"4910" 1608 ""
"4911" 1608 "I looked at the house so long that I began by thinking of it as mine, so"
"4912" 1608 "perfectly did it embody the dream that I was dreaming; I saw Marguerite"
"4913" 1608 "and myself there, by day in the little wood that covered the hillside,"
"4914" 1608 "in the evening seated on the grass, and I asked myself if earthly"
"4915" 1608 "creatures had ever been so happy as we should be."
"4916" 1608 ""
"4917" 1608 "“What a pretty house!” Marguerite said to me, as she followed the"
"4918" 1608 "direction of my gaze and perhaps of my thought."
"4919" 1608 ""
"4920" 1608 "“Where?” asked Prudence."
"4921" 1608 ""
"4922" 1608 "“Yonder,” and Marguerite pointed to the house in question."
"4923" 1608 ""
"4924" 1608 "“Ah, delicious!” replied Prudence. “Do you like it?”"
"4925" 1608 ""
"4926" 1608 "“Very much.”"
"4927" 1608 ""
"4928" 1608 "“Well, tell the duke to take it for you; he would do so, I am sure. I’ll"
"4929" 1608 "see about it if you like.”"
"4930" 1608 ""
"4931" 1608 "Marguerite looked at me, as if to ask me what I thought. My dream"
"4932" 1608 "vanished at the last words of Prudence, and brought me back to reality"
"4933" 1608 "so brutally that I was still stunned with the fall."
"4934" 1608 ""
"4935" 1608 "“Yes, yes, an excellent idea,” I stammered, not knowing what I was"
"4936" 1608 "saying."
"4937" 1608 ""
"4938" 1608 "“Well, I will arrange that,” said Marguerite, freeing my hand, and"
"4939" 1608 "interpreting my words according to her own desire. “Let us go and see if"
"4940" 1608 "it is to let.”"
"4941" 1608 ""
"4942" 1608 "The house was empty, and to let for two thousand francs."
"4943" 1608 ""
"4944" 1608 "“Would you be happy here?” she said to me."
"4945" 1608 ""
"4946" 1608 "“Am I sure of coming here?”"
"4947" 1608 ""
"4948" 1608 "“And for whom else should I bury myself here, if not for you?”"
"4949" 1608 ""
"4950" 1608 "“Well, then, Marguerite, let me take it myself.”"
"4951" 1608 ""
"4952" 1608 "“You are mad; not only is it unnecessary, but it would be dangerous. You"
"4953" 1608 "know perfectly well that I have no right to accept it save from one man."
"4954" 1608 "Let me alone, big baby, and say nothing.”"
"4955" 1608 ""
"4956" 1608 "“That means,” said Prudence, “that when I have two days free I will come"
"4957" 1608 "and spend them with you.”"
"4958" 1608 ""
"4959" 1608 "We left the house, and started on our return to Paris, talking over"
"4960" 1608 "the new plan. I held Marguerite in my arms, and as I got down from the"
"4961" 1608 "carriage, I had already begun to look upon her arrangement with less"
"4962" 1608 "critical eyes."
"4963" 1608 ""
"4964" 1608 ""
"4965" 1608 ""
"4966" 1608 "<Chapter 17>"
"4967" 1608 ""
"4968" 1608 "Next day Marguerite sent me away very early, saying that the duke was"
"4969" 1608 "coming at an early hour, and promising to write to me the moment he"
"4970" 1608 "went, and to make an appointment for the evening. In the course of the"
"4971" 1608 "day I received this note:"
"4972" 1608 ""
"4973" 1608 "“I am going to Bougival with the duke; be at Prudence’s to-night at"
"4974" 1608 "eight.”"
"4975" 1608 ""
"4976" 1608 "At the appointed hour Marguerite came to me at Mme. Duvernoy’s. “Well,"
"4977" 1608 "it is all settled,” she said, as she entered. “The house is taken?”"
"4978" 1608 " asked Prudence. “Yes; he agreed at once.”"
"4979" 1608 ""
"4980" 1608 "I did not know the duke, but I felt ashamed of deceiving him."
"4981" 1608 ""
"4982" 1608 "“But that is not all,” continued Marguerite."
"4983" 1608 ""
"4984" 1608 "“What else is there?”"
"4985" 1608 ""
"4986" 1608 "“I have been seeing about a place for Armand to stay.”"
"4987" 1608 ""
"4988" 1608 "“In the same house?” asked Prudence, laughing."
"4989" 1608 ""
"4990" 1608 "“No, at Point du Jour, where we had dinner, the duke and I. While he"
"4991" 1608 "was admiring the view, I asked Mme. Arnould (she is called Mme. Arnould,"
"4992" 1608 "isn’t she?) if there were any suitable rooms, and she showed me just the"
"4993" 1608 "very thing: salon, anteroom, and bed-room, at sixty francs a month; the"
"4994" 1608 "whole place furnished in a way to divert a hypochondriac. I took it. Was"
"4995" 1608 "I right?” I flung my arms around her neck and kissed her."
"4996" 1608 ""
"4997" 1608 "“It will be charming,” she continued. “You have the key of the little"
"4998" 1608 "door, and I have promised the duke the key of the front door, which"
"4999" 1608 "he will not take, because he will come during the day when he comes. I"
"5000" 1608 "think, between ourselves, that he is enchanted with a caprice which will"
"5001" 1608 "keep me out of Paris for a time, and so silence the objections of his"
"5002" 1608 "family. However, he has asked me how I, loving Paris as I do, could make"
"5003" 1608 "up my mind to bury myself in the country. I told him that I was ill, and"
"5004" 1608 "that I wanted rest. He seemed to have some difficulty in believing me."
"5005" 1608 "The poor old man is always on the watch. We must take every precaution,"
"5006" 1608 "my dear Armand, for he will have me watched while I am there; and it"
"5007" 1608 "isn’t only the question of his taking a house for me, but he has my"
"5008" 1608 "debts to pay, and unluckily I have plenty. Does all that suit you?”"
"5009" 1608 ""
"5010" 1608 "“Yes,” I answered, trying to quiet the scruples which this way of living"
"5011" 1608 "awoke in me from time to time."
"5012" 1608 ""
"5013" 1608 "“We went all over the house, and we shall have everything perfect. The"
"5014" 1608 "duke is going to look after every single thing. Ah, my dear,” she added,"
"5015" 1608 "kissing me, “you’re in luck; it’s a millionaire who makes your bed for"
"5016" 1608 "you.”"
"5017" 1608 ""
"5018" 1608 "“And when shall you move into the house?” inquired Prudence."
"5019" 1608 ""
"5020" 1608 "“As soon as possible.”"
"5021" 1608 ""
"5022" 1608 "“Will you take your horses and carriage?”"
"5023" 1608 ""
"5024" 1608 "“I shall take the whole house, and you can look after my place while I"
"5025" 1608 "am away.”"
"5026" 1608 ""
"5027" 1608 "A week later Marguerite was settled in her country house, and I was"
"5028" 1608 "installed at Point du Jour."
"5029" 1608 ""
"5030" 1608 "Then began an existence which I shall have some difficulty in describing"
"5031" 1608 "to you. At first Marguerite could not break entirely with her former"
"5032" 1608 "habits, and, as the house was always en fete, all the women whom"
"5033" 1608 "she knew came to see her. For a whole month there was not a day when"
"5034" 1608 "Marguerite had not eight or ten people to meals. Prudence, on her side,"
"5035" 1608 "brought down all the people she knew, and did the honours of the house"
